station,date,element,value,city
USW00094290,20160101,TMAX,100,SEATTLE
USW00094290,20160101,TMIN,-5,SEATTLE
USW00094290,20160101,PRCP,0,SEATTLE
USW00094290,20160101,SNOW,0,SEATTLE
USW00094290,20160101,SNWD,0,SEATTLE
USW00094290,20160102,TMAX,78,SEATTLE
USW00094290,20160102,TMIN,-10,SEATTLE
USW00094290,20160102,PRCP,0,SEATTLE
USW00094290,20160102,SNOW,0,SEATTLE
USW00094290,20160102,SNWD,0,SEATTLE
USW00094290,20160103,TMAX,50,SEATTLE
USW00094290,20160103,TMIN,-5,SEATTLE
USW00094290,20160103,PRCP,3,SEATTLE
USW00094290,20160103,SNOW,0,SEATTLE
USW00094290,20160103,SNWD,0,SEATTLE
USW00094290,20160104,TMAX,33,SEATTLE
USW00094290,20160104,TMIN,22,SEATTLE
USW00094290,20160104,PRCP,18,SEATTLE
USW00094290,20160104,SNOW,0,SEATTLE
USW00094290,20160104,SNWD,0,SEATTLE
USW00094290,20160104,WT01,1,SEATTLE
USW00094290,20160105,TMAX,61,SEATTLE
USW00094290,20160105,TMIN,33,SEATTLE
USW00094290,20160105,PRCP,23,SEATTLE
USW00094290,20160105,SNOW,0,SEATTLE
USW00094290,20160105,SNWD,0,SEATTLE
USW00094290,20160105,WT01,1,SEATTLE
USW00094290,20160106,TMAX,128,SEATTLE
USW00094290,20160106,TMIN,17,SEATTLE
USW00094290,20160106,PRCP,0,SEATTLE
USW00094290,20160106,SNOW,0,SEATTLE
USW00094290,20160106,SNWD,0,SEATTLE
USW00094290,20160107,TMAX,61,SEATTLE
USW00094290,20160107,TMIN,0,SEATTLE
USW00094290,20160107,PRCP,0,SEATTLE
USW00094290,20160107,SNOW,0,SEATTLE
USW00094290,20160107,SNWD,0,SEATTLE
USW00094290,20160107,WT01,1,SEATTLE
USW00094290,20160108,TMAX,94,SEATTLE
USW00094290,20160108,TMIN,17,SEATTLE
USW00094290,20160108,PRCP,0,SEATTLE
USW00094290,20160108,SNOW,0,SEATTLE
USW00094290,20160108,SNWD,0,SEATTLE
USW00094290,20160109,TMAX,67,SEATTLE
USW00094290,20160109,TMIN,-16,SEATTLE
USW00094290,20160109,PRCP,0,SEATTLE
USW00094290,20160109,SNOW,0,SEATTLE
USW00094290,20160109,SNWD,0,SEATTLE
USW00094290,20160110,TMAX,106,SEATTLE
USW00094290,20160110,TMIN,-5,SEATTLE
USW00094290,20160110,PRCP,0,SEATTLE
USW00094290,20160110,SNOW,0,SEATTLE
USW00094290,20160110,SNWD,0,SEATTLE
USW00094290,20160111,TMAX,67,SEATTLE
USW00094290,20160111,TMIN,-21,SEATTLE
USW00094290,20160111,PRCP,51,SEATTLE
USW00094290,20160111,SNOW,0,SEATTLE
USW00094290,20160111,SNWD,0,SEATTLE
USW00094290,20160111,WT01,1,SEATTLE
USW00094290,20160112,TMAX,89,SEATTLE
USW00094290,20160112,TMIN,50,SEATTLE
USW00094290,20160112,PRCP,145,SEATTLE
USW00094290,20160112,SNOW,0,SEATTLE
USW00094290,20160112,SNWD,0,SEATTLE
USW00094290,20160112,WT01,1,SEATTLE
USW00094290,20160113,TMAX,117,SEATTLE
USW00094290,20160113,TMIN,56,SEATTLE
USW00094290,20160113,PRCP,91,SEATTLE
USW00094290,20160113,SNOW,0,SEATTLE
USW00094290,20160113,SNWD,0,SEATTLE
USW00094290,20160114,TMAX,111,SEATTLE
USW00094290,20160114,TMIN,22,SEATTLE
USW00094290,20160114,PRCP,0,SEATTLE
USW00094290,20160114,SNOW,0,SEATTLE
USW00094290,20160114,SNWD,0,SEATTLE
USW00094290,20160115,TMAX,83,SEATTLE
USW00094290,20160115,TMIN,-5,SEATTLE
USW00094290,20160115,PRCP,18,SEATTLE
USW00094290,20160115,SNOW,0,SEATTLE
USW00094290,20160115,SNWD,0,SEATTLE
USW00094290,20160115,WT01,1,SEATTLE
USW00094290,20160116,TMAX,122,SEATTLE
USW00094290,20160116,TMIN,56,SEATTLE
USW00094290,20160116,PRCP,135,SEATTLE
USW00094290,20160116,SNOW,0,SEATTLE
USW00094290,20160116,SNWD,0,SEATTLE
USW00094290,20160116,WT01,1,SEATTLE
USW00094290,20160117,TMAX,100,SEATTLE
USW00094290,20160117,TMIN,67,SEATTLE
USW00094290,20160117,PRCP,91,SEATTLE
USW00094290,20160117,SNOW,0,SEATTLE
USW00094290,20160117,SNWD,0,SEATTLE
USW00094290,20160117,WT01,1,SEATTLE
USW00094290,20160118,TMAX,122,SEATTLE
USW00094290,20160118,TMIN,56,SEATTLE
USW00094290,20160118,PRCP,18,SEATTLE
USW00094290,20160118,SNOW,0,SEATTLE
USW00094290,20160118,SNWD,0,SEATTLE
USW00094290,20160119,TMAX,78,SEATTLE
USW00094290,20160119,TMIN,56,SEATTLE
USW00094290,20160119,PRCP,91,SEATTLE
USW00094290,20160119,SNOW,0,SEATTLE
USW00094290,20160119,SNWD,0,SEATTLE
USW00094290,20160120,TMAX,106,SEATTLE
USW00094290,20160120,TMIN,44,SEATTLE
USW00094290,20160120,PRCP,36,SEATTLE
USW00094290,20160120,SNOW,0,SEATTLE
USW00094290,20160120,SNWD,0,SEATTLE
USW00094290,20160121,TMAX,94,SEATTLE
USW00094290,20160121,TMIN,67,SEATTLE
USW00094290,20160121,PRCP,422,SEATTLE
USW00094290,20160121,SNOW,0,SEATTLE
USW00094290,20160121,SNWD,0,SEATTLE
USW00094290,20160121,WT01,1,SEATTLE
USW00094290,20160122,TMAX,133,SEATTLE
USW00094290,20160122,TMIN,67,SEATTLE
USW00094290,20160122,PRCP,76,SEATTLE
USW00094290,20160122,SNOW,0,SEATTLE
USW00094290,20160122,SNWD,0,SEATTLE
USW00094290,20160122,WT01,1,SEATTLE
USW00094290,20160123,TMAX,78,SEATTLE
USW00094290,20160123,TMIN,50,SEATTLE
USW00094290,20160123,PRCP,140,SEATTLE
USW00094290,20160123,SNOW,0,SEATTLE
USW00094290,20160123,SNWD,0,SEATTLE
USW00094290,20160123,WT01,1,SEATTLE
USW00094290,20160124,TMAX,106,SEATTLE
USW00094290,20160124,TMIN,28,SEATTLE
USW00094290,20160124,PRCP,13,SEATTLE
USW00094290,20160124,SNOW,0,SEATTLE
USW00094290,20160124,SNWD,0,SEATTLE
USW00094290,20160125,TMAX,122,SEATTLE
USW00094290,20160125,TMIN,17,SEATTLE
USW00094290,20160125,PRCP,0,SEATTLE
USW00094290,20160125,SNOW,0,SEATTLE
USW00094290,20160125,SNWD,0,SEATTLE
USW00094290,20160126,TMAX,117,SEATTLE
USW00094290,20160126,TMIN,72,SEATTLE
USW00094290,20160126,PRCP,69,SEATTLE
USW00094290,20160126,SNOW,0,SEATTLE
USW00094290,20160126,SNWD,0,SEATTLE
USW00094290,20160127,TMAX,122,SEATTLE
USW00094290,20160127,TMIN,83,SEATTLE
USW00094290,20160127,PRCP,198,SEATTLE
USW00094290,20160127,SNOW,0,SEATTLE
USW00094290,20160127,SNWD,0,SEATTLE
USW00094290,20160128,TMAX,122,SEATTLE
USW00094290,20160128,TMIN,67,SEATTLE
USW00094290,20160128,PRCP,147,SEATTLE
USW00094290,20160128,SNOW,0,SEATTLE
USW00094290,20160128,SNWD,0,SEATTLE
USW00094290,20160129,TMAX,106,SEATTLE
USW00094290,20160129,TMIN,61,SEATTLE
USW00094290,20160129,PRCP,43,SEATTLE
USW00094290,20160129,SNOW,0,SEATTLE
USW00094290,20160129,SNWD,0,SEATTLE
USW00094290,20160129,WT01,1,SEATTLE
USW00094290,20160130,TMAX,83,SEATTLE
USW00094290,20160130,TMIN,44,SEATTLE
USW00094290,20160130,PRCP,0,SEATTLE
USW00094290,20160130,SNOW,0,SEATTLE
USW00094290,20160130,SNWD,0,SEATTLE
USW00094290,20160131,TMAX,72,SEATTLE
USW00094290,20160131,TMIN,39,SEATTLE
USW00094290,20160131,PRCP,0,SEATTLE
USW00094290,20160131,SNOW,0,SEATTLE
USW00094290,20160131,SNWD,0,SEATTLE
USW00094290,20160201,TMAX,78,SEATTLE
USW00094290,20160201,TMIN,33,SEATTLE
USW00094290,20160201,PRCP,13,SEATTLE
USW00094290,20160201,SNOW,0,SEATTLE
USW00094290,20160201,SNWD,0,SEATTLE
USW00094290,20160202,TMAX,106,SEATTLE
USW00094290,20160202,TMIN,33,SEATTLE
USW00094290,20160202,PRCP,5,SEATTLE
USW00094290,20160202,SNOW,0,SEATTLE
USW00094290,20160202,SNWD,0,SEATTLE
USW00094290,20160203,TMAX,89,SEATTLE
USW00094290,20160203,TMIN,50,SEATTLE
USW00094290,20160203,PRCP,94,SEATTLE
USW00094290,20160203,SNOW,0,SEATTLE
USW00094290,20160203,SNWD,0,SEATTLE
USW00094290,20160204,TMAX,89,SEATTLE
USW00094290,20160204,TMIN,61,SEATTLE
USW00094290,20160204,PRCP,23,SEATTLE
USW00094290,20160204,SNOW,0,SEATTLE
USW00094290,20160204,SNWD,0,SEATTLE
USW00094290,20160205,TMAX,117,SEATTLE
USW00094290,20160205,TMIN,44,SEATTLE
USW00094290,20160205,PRCP,30,SEATTLE
USW00094290,20160205,SNOW,0,SEATTLE
USW00094290,20160205,SNWD,0,SEATTLE
USW00094290,20160206,TMAX,94,SEATTLE
USW00094290,20160206,TMIN,39,SEATTLE
USW00094290,20160206,PRCP,0,SEATTLE
USW00094290,20160206,SNOW,0,SEATTLE
USW00094290,20160206,SNWD,0,SEATTLE
USW00094290,20160207,TMAX,111,SEATTLE
USW00094290,20160207,TMIN,28,SEATTLE
USW00094290,20160207,PRCP,0,SEATTLE
USW00094290,20160207,SNOW,0,SEATTLE
USW00094290,20160207,SNWD,0,SEATTLE
USW00094290,20160208,TMAX,156,SEATTLE
USW00094290,20160208,TMIN,39,SEATTLE
USW00094290,20160208,PRCP,0,SEATTLE
USW00094290,20160208,SNOW,0,SEATTLE
USW00094290,20160208,SNWD,0,SEATTLE
USW00094290,20160209,TMAX,133,SEATTLE
USW00094290,20160209,TMIN,28,SEATTLE
USW00094290,20160209,PRCP,0,SEATTLE
USW00094290,20160209,SNOW,0,SEATTLE
USW00094290,20160209,SNWD,0,SEATTLE
USW00094290,20160209,WT01,1,SEATTLE
USW00094290,20160209,WT02,1,SEATTLE
USW00094290,20160210,TMAX,122,SEATTLE
USW00094290,20160210,TMIN,44,SEATTLE
USW00094290,20160210,PRCP,38,SEATTLE
USW00094290,20160210,SNOW,0,SEATTLE
USW00094290,20160210,SNWD,0,SEATTLE
USW00094290,20160211,TMAX,122,SEATTLE
USW00094290,20160211,TMIN,61,SEATTLE
USW00094290,20160211,PRCP,71,SEATTLE
USW00094290,20160211,SNOW,0,SEATTLE
USW00094290,20160211,SNWD,0,SEATTLE
USW00094290,20160212,TMAX,139,SEATTLE
USW00094290,20160212,TMIN,89,SEATTLE
USW00094290,20160212,PRCP,213,SEATTLE
USW00094290,20160212,SNOW,0,SEATTLE
USW00094290,20160212,SNWD,0,SEATTLE
USW00094290,20160212,WT01,1,SEATTLE
USW00094290,20160213,TMAX,100,SEATTLE
USW00094290,20160213,TMIN,67,SEATTLE
USW00094290,20160213,PRCP,43,SEATTLE
USW00094290,20160213,SNOW,0,SEATTLE
USW00094290,20160213,SNWD,0,SEATTLE
USW00094290,20160214,TMAX,117,SEATTLE
USW00094290,20160214,TMIN,83,SEATTLE
USW00094290,20160214,PRCP,25,SEATTLE
USW00094290,20160214,SNOW,0,SEATTLE
USW00094290,20160214,SNWD,0,SEATTLE
USW00094290,20160214,WT01,1,SEATTLE
USW00094290,20160215,TMAX,117,SEATTLE
USW00094290,20160215,TMIN,94,SEATTLE
USW00094290,20160215,PRCP,56,SEATTLE
USW00094290,20160215,SNOW,0,SEATTLE
USW00094290,20160215,SNWD,0,SEATTLE
USW00094290,20160215,WT01,1,SEATTLE
USW00094290,20160216,TMAX,133,SEATTLE
USW00094290,20160216,TMIN,89,SEATTLE
USW00094290,20160216,PRCP,23,SEATTLE
USW00094290,20160216,SNOW,0,SEATTLE
USW00094290,20160216,SNWD,0,SEATTLE
USW00094290,20160216,WT01,1,SEATTLE
USW00094290,20160217,TMAX,167,SEATTLE
USW00094290,20160217,TMIN,78,SEATTLE
USW00094290,20160217,PRCP,99,SEATTLE
USW00094290,20160217,SNOW,0,SEATTLE
USW00094290,20160217,SNWD,0,SEATTLE
USW00094290,20160218,TMAX,122,SEATTLE
USW00094290,20160218,TMIN,67,SEATTLE
USW00094290,20160218,PRCP,20,SEATTLE
USW00094290,20160218,SNOW,0,SEATTLE
USW00094290,20160218,SNWD,0,SEATTLE
USW00094290,20160219,TMAX,100,SEATTLE
USW00094290,20160219,TMIN,56,SEATTLE
USW00094290,20160219,PRCP,81,SEATTLE
USW00094290,20160219,SNOW,0,SEATTLE
USW00094290,20160219,SNWD,0,SEATTLE
USW00094290,20160219,WT01,1,SEATTLE
USW00094290,20160220,TMAX,111,SEATTLE
USW00094290,20160220,TMIN,39,SEATTLE
USW00094290,20160220,PRCP,3,SEATTLE
USW00094290,20160220,SNOW,0,SEATTLE
USW00094290,20160220,SNWD,0,SEATTLE
USW00094290,20160221,TMAX,100,SEATTLE
USW00094290,20160221,TMIN,11,SEATTLE
USW00094290,20160221,PRCP,18,SEATTLE
USW00094290,20160221,SNOW,0,SEATTLE
USW00094290,20160221,SNWD,0,SEATTLE
USW00094290,20160221,WT01,1,SEATTLE
USW00094290,20160222,TMAX,111,SEATTLE
USW00094290,20160222,TMIN,33,SEATTLE
USW00094290,20160222,PRCP,0,SEATTLE
USW00094290,20160222,SNOW,0,SEATTLE
USW00094290,20160222,SNWD,0,SEATTLE
USW00094290,20160223,TMAX,150,SEATTLE
USW00094290,20160223,TMIN,17,SEATTLE
USW00094290,20160223,PRCP,0,SEATTLE
USW00094290,20160223,SNOW,0,SEATTLE
USW00094290,20160223,SNWD,0,SEATTLE
USW00094290,20160224,TMAX,144,SEATTLE
USW00094290,20160224,TMIN,56,SEATTLE
USW00094290,20160224,PRCP,0,SEATTLE
USW00094290,20160224,SNOW,0,SEATTLE
USW00094290,20160224,SNWD,0,SEATTLE
USW00094290,20160225,TMAX,178,SEATTLE
USW00094290,20160225,TMIN,33,SEATTLE
USW00094290,20160225,PRCP,0,SEATTLE
USW00094290,20160225,SNOW,0,SEATTLE
USW00094290,20160225,SNWD,0,SEATTLE
USW00094290,20160226,TMAX,156,SEATTLE
USW00094290,20160226,TMIN,56,SEATTLE
USW00094290,20160226,PRCP,58,SEATTLE
USW00094290,20160226,SNOW,0,SEATTLE
USW00094290,20160226,SNWD,0,SEATTLE
USW00094290,20160226,WT01,1,SEATTLE
USW00094290,20160227,TMAX,133,SEATTLE
USW00094290,20160227,TMIN,61,SEATTLE
USW00094290,20160227,PRCP,30,SEATTLE
USW00094290,20160227,SNOW,0,SEATTLE
USW00094290,20160227,SNWD,0,SEATTLE
USW00094290,20160227,WT01,1,SEATTLE
USW00094290,20160228,TMAX,117,SEATTLE
USW00094290,20160229,TMAX,128,SEATTLE
USW00094290,20160228,TMIN,61,SEATTLE
USW00094290,20160229,TMIN,61,SEATTLE
USW00094290,20160228,PRCP,64,SEATTLE
USW00094290,20160229,PRCP,25,SEATTLE
USW00094290,20160228,SNOW,0,SEATTLE
USW00094290,20160229,SNOW,0,SEATTLE
USW00094290,20160228,SNWD,0,SEATTLE
USW00094290,20160229,SNWD,0,SEATTLE
USW00094290,20160301,TMAX,122,SEATTLE
USW00094290,20160301,TMIN,61,SEATTLE
USW00094290,20160301,PRCP,160,SEATTLE
USW00094290,20160301,SNOW,0,SEATTLE
USW00094290,20160301,SNWD,0,SEATTLE
USW00094290,20160301,WT01,1,SEATTLE
USW00094290,20160302,TMAX,128,SEATTLE
USW00094290,20160302,TMIN,72,SEATTLE
USW00094290,20160302,PRCP,61,SEATTLE
USW00094290,20160302,SNOW,0,SEATTLE
USW00094290,20160302,SNWD,0,SEATTLE
USW00094290,20160303,TMAX,144,SEATTLE
USW00094290,20160303,TMIN,72,SEATTLE
USW00094290,20160303,PRCP,41,SEATTLE
USW00094290,20160303,SNOW,0,SEATTLE
USW00094290,20160303,SNWD,0,SEATTLE
USW00094290,20160304,TMAX,144,SEATTLE
USW00094290,20160304,TMIN,33,SEATTLE
USW00094290,20160304,PRCP,41,SEATTLE
USW00094290,20160304,SNOW,0,SEATTLE
USW00094290,20160304,SNWD,0,SEATTLE
USW00094290,20160305,TMAX,183,SEATTLE
USW00094290,20160305,TMIN,83,SEATTLE
USW00094290,20160305,PRCP,51,SEATTLE
USW00094290,20160305,SNOW,0,SEATTLE
USW00094290,20160305,SNWD,0,SEATTLE
USW00094290,20160306,TMAX,150,SEATTLE
USW00094290,20160306,TMIN,61,SEATTLE
USW00094290,20160306,PRCP,122,SEATTLE
USW00094290,20160306,SNOW,0,SEATTLE
USW00094290,20160306,SNWD,0,SEATTLE
USW00094290,20160307,TMAX,111,SEATTLE
USW00094290,20160307,TMIN,56,SEATTLE
USW00094290,20160307,PRCP,86,SEATTLE
USW00094290,20160307,SNOW,0,SEATTLE
USW00094290,20160307,SNWD,0,SEATTLE
USW00094290,20160308,TMAX,128,SEATTLE
USW00094290,20160308,TMIN,44,SEATTLE
USW00094290,20160308,PRCP,8,SEATTLE
USW00094290,20160308,SNOW,0,SEATTLE
USW00094290,20160308,SNWD,0,SEATTLE
USW00094290,20160309,TMAX,117,SEATTLE
USW00094290,20160309,TMIN,56,SEATTLE
USW00094290,20160309,PRCP,221,SEATTLE
USW00094290,20160309,SNOW,0,SEATTLE
USW00094290,20160309,SNWD,0,SEATTLE
USW00094290,20160310,TMAX,128,SEATTLE
USW00094290,20160310,TMIN,56,SEATTLE
USW00094290,20160310,PRCP,23,SEATTLE
USW00094290,20160310,SNOW,0,SEATTLE
USW00094290,20160310,SNWD,0,SEATTLE
USW00094290,20160311,TMAX,167,SEATTLE
USW00094290,20160311,TMIN,33,SEATTLE
USW00094290,20160311,PRCP,91,SEATTLE
USW00094290,20160311,SNOW,0,SEATTLE
USW00094290,20160311,SNWD,0,SEATTLE
USW00094290,20160312,TMAX,117,SEATTLE
USW00094290,20160312,TMIN,61,SEATTLE
USW00094290,20160312,PRCP,30,SEATTLE
USW00094290,20160312,SNOW,0,SEATTLE
USW00094290,20160312,SNWD,0,SEATTLE
USW00094290,20160313,TMAX,117,SEATTLE
USW00094290,20160313,TMIN,50,SEATTLE
USW00094290,20160313,PRCP,99,SEATTLE
USW00094290,20160313,SNOW,0,SEATTLE
USW00094290,20160313,SNWD,0,SEATTLE
USW00094290,20160314,TMAX,106,SEATTLE
USW00094290,20160314,TMIN,56,SEATTLE
USW00094290,20160314,PRCP,18,SEATTLE
USW00094290,20160314,SNOW,0,SEATTLE
USW00094290,20160314,SNWD,0,SEATTLE
USW00094290,20160315,TMAX,111,SEATTLE
USW00094290,20160315,TMIN,50,SEATTLE
USW00094290,20160315,PRCP,3,SEATTLE
USW00094290,20160315,SNOW,0,SEATTLE
USW00094290,20160315,SNWD,0,SEATTLE
USW00094290,20160316,TMAX,117,SEATTLE
USW00094290,20160316,TMIN,33,SEATTLE
USW00094290,20160316,PRCP,5,SEATTLE
USW00094290,20160316,SNOW,0,SEATTLE
USW00094290,20160316,SNWD,0,SEATTLE
USW00094290,20160317,TMAX,139,SEATTLE
USW00094290,20160317,TMIN,17,SEATTLE
USW00094290,20160317,PRCP,0,SEATTLE
USW00094290,20160317,SNOW,0,SEATTLE
USW00094290,20160317,SNWD,0,SEATTLE
USW00094290,20160318,TMAX,167,SEATTLE
USW00094290,20160318,TMIN,28,SEATTLE
USW00094290,20160318,PRCP,0,SEATTLE
USW00094290,20160318,SNOW,0,SEATTLE
USW00094290,20160318,SNWD,0,SEATTLE
USW00094290,20160319,TMAX,167,SEATTLE
USW00094290,20160319,TMIN,72,SEATTLE
USW00094290,20160319,PRCP,0,SEATTLE
USW00094290,20160319,SNOW,0,SEATTLE
USW00094290,20160319,SNWD,0,SEATTLE
USW00094290,20160320,TMAX,122,SEATTLE
USW00094290,20160320,TMIN,78,SEATTLE
USW00094290,20160320,PRCP,20,SEATTLE
USW00094290,20160320,SNOW,0,SEATTLE
USW00094290,20160320,SNWD,0,SEATTLE
USW00094290,20160320,WT01,1,SEATTLE
USW00094290,20160321,TMAX,128,SEATTLE
USW00094290,20160321,TMIN,72,SEATTLE
USW00094290,20160321,PRCP,56,SEATTLE
USW00094290,20160321,SNOW,0,SEATTLE
USW00094290,20160321,SNWD,0,SEATTLE
USW00094290,20160321,WT01,1,SEATTLE
USW00094290,20160322,TMAX,144,SEATTLE
USW00094290,20160322,TMIN,78,SEATTLE
USW00094290,20160322,PRCP,0,SEATTLE
USW00094290,20160322,SNOW,0,SEATTLE
USW00094290,20160322,SNWD,0,SEATTLE
USW00094290,20160323,TMAX,117,SEATTLE
USW00094290,20160323,TMIN,78,SEATTLE
USW00094290,20160323,PRCP,36,SEATTLE
USW00094290,20160323,SNOW,0,SEATTLE
USW00094290,20160323,SNWD,0,SEATTLE
USW00094290,20160324,TMAX,133,SEATTLE
USW00094290,20160324,TMIN,61,SEATTLE
USW00094290,20160324,PRCP,0,SEATTLE
USW00094290,20160324,SNOW,0,SEATTLE
USW00094290,20160324,SNWD,0,SEATTLE
USW00094290,20160325,TMAX,128,SEATTLE
USW00094290,20160325,TMIN,50,SEATTLE
USW00094290,20160325,PRCP,0,SEATTLE
USW00094290,20160325,SNOW,0,SEATTLE
USW00094290,20160325,SNWD,0,SEATTLE
USW00094290,20160326,TMAX,156,SEATTLE
USW00094290,20160326,TMIN,44,SEATTLE
USW00094290,20160326,PRCP,28,SEATTLE
USW00094290,20160326,SNOW,0,SEATTLE
USW00094290,20160326,SNWD,0,SEATTLE
USW00094290,20160326,WT01,1,SEATTLE
USW00094290,20160327,TMAX,106,SEATTLE
USW00094290,20160327,TMIN,44,SEATTLE
USW00094290,20160327,PRCP,124,SEATTLE
USW00094290,20160327,SNOW,0,SEATTLE
USW00094290,20160327,SNWD,0,SEATTLE
USW00094290,20160327,WT01,1,SEATTLE
USW00094290,20160328,TMAX,128,SEATTLE
USW00094290,20160328,TMIN,33,SEATTLE
USW00094290,20160328,PRCP,3,SEATTLE
USW00094290,20160328,SNOW,0,SEATTLE
USW00094290,20160328,SNWD,0,SEATTLE
USW00094290,20160329,TMAX,156,SEATTLE
USW00094290,20160329,TMIN,28,SEATTLE
USW00094290,20160329,PRCP,0,SEATTLE
USW00094290,20160329,SNOW,0,SEATTLE
USW00094290,20160329,SNWD,0,SEATTLE
USW00094290,20160329,WT01,1,SEATTLE
USW00094290,20160330,TMAX,211,SEATTLE
USW00094290,20160330,TMIN,44,SEATTLE
